Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664736053.6400273,37,72600,0,GPS1_Frame,42.339668333333336,-71.09037666666667,59.4,327800.0871617029,4689606.545682457,19,T
1664736054.6395504,38,72700,0,GPS1_Frame,42.339672333333326,-71.09036866666666,59.3,327800.7571282926,4689606.973650316,19,T
1664736055.6433508,39,72800,0,GPS1_Frame,42.339677,-71.09036016666667,59.1,327801.470105125,4689607.4746339135,19,T
1664736056.6394713,40,72900,0,GPS1_Frame,42.339684166666665,-71.09034633333334,58.8,327802.62927111133,4689608.242422535,19,T
1664736057.644992,41,73000,0,GPS1_Frame,42.33968616666666,-71.09033583333333,58.5,327803.49972999026,4689608.4432427725,19,T
1664736058.6435423,42,73100,0,GPS1_Frame,42.33969333333333,-71.090324,58.4,327804.4941338366,4689609.21508209,19,T
1664736059.641637,43,67260,0,GPS1_Frame,42.33970666666667,-71.09031233333333,57.7,327805.49164086505,4689610.672020726,19,T
1664736060.643303,44,67360,0,GPS1_Frame,42.339717666666665,-71.090301,57.0,327806.4553177986,4689611.870535543,19,T
1664736061.643824,45,67460,0,GPS1_Frame,42.339729999999996,-71.09029050000001,56.1,327807.3539833736,4689613.218794687,19,T
1664736062.640318,46,67560,0,GPS1_Frame,42.33973883333333,-71.09027933333333,55.5,327808.2980151285,4689614.177055337,19,T
1664736063.6454215,47,67660,0,GPS1_Frame,42.33975033333333,-71.09026999999999,55.2,327809.0982943876,4689615.435141998,19,T
1664736064.6405458,48,67760,0,GPS1_Frame,42.33975866666666,-71.09025933333334,54.8,327809.99977037415,4689616.338894215,19,T
1664736065.6357098,49,67860,0,GPS1_Frame,42.33976366666668,-71.0902505,54.5,327810.741115754,4689616.876217821,19,T
1664736066.6391237,50,67960,0,GPS1_Frame,42.339766833333336,-71.0902405,54.2,327811.57356752316,4689617.207601084,19,T
1664736067.6393728,51,68060,0,GPS1_Frame,42.33977133333333,-71.09023499999999,54.4,327812.03894528805,4689617.696153957,19,T
1664736068.6427517,52,68160,0,GPS1_Frame,42.339771999999996,-71.09023016666667,54.6,327812.43893878395,4689617.760394272,19,T
1664736069.6437747,53,68260,0,GPS1_Frame,42.339775499999995,-71.09022383333333,54.7,327812.9702374389,4689618.136217197,19,T
1664736070.643466,54,68360,0,GPS1_Frame,42.3397805,-71.09021633333333,54.4,327813.60174138454,4689618.676241212,19,T
1664736071.6438038,55,68460,0,GPS1_Frame,42.339780999999995,-71.09020783333334,54.5,327814.303342644,4689618.714549266,19,T
1664736072.634545,56,68560,0,GPS1_Frame,42.33978449999999,-71.09020066666668,54.4,327814.9032917492,4689619.088684771,19,T
1664736073.6416347,57,68660,0,GPS1_Frame,42.339788666666664,-71.0901925,54.2,327815.58744127874,4689619.534823555,19,T
1664736074.6427948,58,68760,0,GPS1_Frame,42.3397905,-71.090182,54.2,327816.4574433891,4689619.717138281,19,T
1664736075.6417482,59,68860,0,GPS1_Frame,42.33979133333334,-71.09017216666666,53.8,327817.2697953697,4689619.789760711,19,T
1664736076.6379035,60,68960,0,GPS1_Frame,42.33979166666666,-71.09016433333333,54.0,327817.9160210529,4689619.810912078,19,T
1664736077.642432,61,69060,0,GPS1_Frame,42.33979333333333,-71.09015649999999,53.9,327818.56588615075,4689619.980120079,19,T
1664736078.6379814,62,69160,0,GPS1_Frame,42.339792,-71.09014983333333,53.8,327819.11145168194,4689619.818563367,19,T
1664736079.643359,63,69260,0,GPS1_Frame,42.33979183333333,-71.09014083333334,53.4,327819.8524234438,4689619.781831178,19,T
1664736080.642701,64,69360,0,GPS1_Frame,42.339795,-71.0901305,53.3,327820.7123346337,4689620.112540505,19,T
1664736081.6414418,65,69460,0,GPS1_Frame,42.3397935,-71.09012,53.2,327821.5732381175,4689619.924714427,19,T
1664736082.6437688,66,69560,0,GPS1_Frame,42.33979066666667,-71.0901075,53.4,327822.5952637895,4689619.584781929,19,T
1664736083.6391587,67,69660,0,GPS1_Frame,42.339794166666664,-71.09009433333334,53.4,327823.68949677935,4689619.9467683295,19,T
1664736084.64189,68,69760,0,GPS1_Frame,42.339791166666664,-71.09008316666667,53.5,327824.60122663365,4689619.591029006,19,T
1664736085.6421294,69,69860,0,GPS1_Frame,42.33979333333333,-71.09007033333334,53.3,327825.6643599889,4689619.805634125,19,T
1664736086.6443062,70,69960,0,GPS1_Frame,42.3397935,-71.0900575,53.3,327826.7220344,4689619.798154544,19,T
1664736087.6430218,71,70060,0,GPS1_Frame,42.339804333333326,-71.0900455,52.5,327827.74017200025,4689620.976815136,19,T
1664736088.6427634,72,70160,0,GPS1_Frame,42.33980966666666,-71.09003633333333,52.0,327828.50988550193,4689621.550479738,19,T
1664736089.642829,73,70260,0,GPS1_Frame,42.3398125,-71.09002816666666,51.7,327829.1903946714,4689621.8485632455,19,T
1664736090.640203,74,70360,0,GPS1_Frame,42.339821833333325,-71.09001866666668,51.2,327829.9984857312,4689622.865722758,19,T
1664736091.6415787,75,70460,0,GPS1_Frame,42.339836166666664,-71.09000333333333,50.8,327831.3007774333,4689624.42628272,19,T
1664736092.636739,76,70560,0,GPS1_Frame,42.33984,-71.08998766666667,50.1,327832.60187064833,4689624.820222437,19,T
1664736093.63878,77,70660,0,GPS1_Frame,42.33984816666666,-71.08997483333333,49.0,327833.6813788935,4689625.701083323,19,T
1664736094.6363115,78,70760,0,GPS1_Frame,42.33985333333333,-71.08996316666666,48.4,327834.656588154,4689626.251179384,19,T
1664736095.6426146,79,70860,0,GPS1_Frame,42.339853999999995,-71.08994583333333,47.8,327836.0863391499,4689626.290110646,19,T
1664736096.6418297,80,70960,0,GPS1_Frame,42.33986166666667,-71.0899325,47.2,327837.2056724054,4689627.114438431,19,T
1664736097.640054,81,71060,0,GPS1_Frame,42.339864999999996,-71.08992016666666,46.5,327838.23079796066,4689627.459607318,19,T
1664736098.641489,82,71160,0,GPS1_Frame,42.33987583333332,-71.08990983333334,45.8,327839.1116314725,4689628.641644147,19,T
1664736099.638938,83,71260,0,GPS1_Frame,42.33988166666666,-71.08990133333333,45.4,327839.82778738794,4689629.27218102,19,T
1664736100.641391,84,71360,0,GPS1_Frame,42.33988916666667,-71.0898935,45.2,327840.4935714711,4689630.089138526,19,T
1664736101.6403503,85,71460,0,GPS1_Frame,42.33990233333334,-71.08988633333334,44.7,327841.11990056525,4689631.536686372,19,T
1664736102.640296,86,71560,0,GPS1_Frame,42.339909500000005,-71.08987533333334,44.0,327842.0456464257,4689632.310218128,19,T
1664736103.6472497,87,71660,0,GPS1_Frame,42.339914,-71.08985966666667,43.2,327843.3485569577,4689632.778188071,19,T
1664736104.6412961,88,71760,0,GPS1_Frame,42.33991866666667,-71.08984333333333,42.3,327844.7068425504,4689633.26331551,19,T
1664736105.6344278,89,71860,0,GPS1_Frame,42.33992166666667,-71.08982866666666,41.7,327845.9232784236,4689633.566746998,19,T
1664736106.6397285,90,71960,0,GPS1_Frame,42.339919666666674,-71.08981266666666,41.1,327847.2359093254,4689633.312266953,19,T
1664736107.6414058,91,72060,0,GPS1_Frame,42.339912999999996,-71.0897975,41.0,327848.4671540217,4689632.541276379,19,T
1664736108.6427398,92,72160,0,GPS1_Frame,42.33990933333333,-71.08978266666666,41.0,327849.67912603123,4689632.104088207,19,T
1664736109.6428897,93,72260,0,GPS1_Frame,42.33991133333334,-71.08976833333332,40.5,327850.8653725801,4689632.297153013,19,T
1664736110.6422982,94,72360,0,GPS1_Frame,42.339909999999996,-71.08975050000001,40.2,327852.33085429005,4689632.112990366,19,T
1664736111.642894,95,72460,0,GPS1_Frame,42.339908833333325,-71.08973716666667,39.8,327853.42607825034,4689631.956445874,19,T
1664736112.6410904,96,72560,0,GPS1_Frame,42.33991416666666,-71.08972566666667,39.6,327854.3880097213,4689632.525389123,19,T
1664736113.6437995,97,72660,0,GPS1_Frame,42.339912166666664,-71.08971466666667,39.7,327855.28873812663,4689632.281033649,19,T
1664736114.6472363,98,72760,0,GPS1_Frame,42.33991116666666,-71.08970416666666,39.8,327856.1510052724,4689632.148733012,19,T
1664736115.6425636,99,72860,0,GPS1_Frame,42.33990933333333,-71.08969333333333,39.8,327857.0384585062,4689631.923222267,19,T
1664736116.6422155,100,72960,0,GPS1_Frame,42.339912999999996,-71.08968266666668,39.5,327857.9271909227,4689632.308782427,19,T
1664736117.642163,101,73060,0,GPS1_Frame,42.339917,-71.0896715,39.2,327858.8580231749,4689632.730344561,19,T
1664736118.6437633,102,73160,0,GPS1_Frame,42.33992150000001,-71.08965883333333,39.1,327859.9137906281,4689633.204391219,19,T
1664736119.6444726,103,67320,0,GPS1_Frame,42.33991733333334,-71.08964883333333,39.6,327860.726225891,4689632.721469056,19,T
1664736120.6443357,104,67420,0,GPS1_Frame,42.339921999999994,-71.08963883333332,39.7,327861.5627664967,4689633.219421783,19,T
1664736121.6390066,105,67520,0,GPS1_Frame,42.3399285,-71.0896265,39.1,327862.5965312425,4689633.916228536,19,T
1664736122.643587,106,67620,0,GPS1_Frame,42.33992933333334,-71.08961550000001,39.2,327863.50499147514,4689633.986494335,19,T
1664736123.6368597,107,67720,0,GPS1_Frame,42.33993066666667,-71.08960433333333,39.3,327864.4285462034,4689634.1119440505,19,T
1664736124.6427407,108,67820,0,GPS1_Frame,42.33992,-71.08959633333333,41.3,327865.0584830537,4689632.911295591,19,T
1664736125.6430483,109,67920,0,GPS1_Frame,42.33991433333334,-71.08958750000001,41.6,327865.7707147562,4689632.264172279,19,T
1664736126.6437652,110,68020,0,GPS1_Frame,42.339914833333324,-71.08957783333334,41.6,327866.5684247707,4689632.300123634,19,T
1664736127.646315,111,68120,0,GPS1_Frame,42.339912000000005,-71.08956966666666,42.1,327867.23346789146,4689631.968970334,19,T
1664736128.6438215,112,68220,0,GPS1_Frame,42.339912000000005,-71.08955983333334,41.7,327868.04354362417,4689631.949063236,19,T
1664736129.642439,113,68320,0,GPS1_Frame,42.33990983333333,-71.08954816666666,41.3,327868.99873807875,4689631.684852838,19,T
