Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,Latitude,Longitude,Altitude,UTM_easting,UTM_northing,Zone,Letter
1664735178.6507115,461,68260,0,GPS1_Frame,42.34000233333333,-71.08861633333332,61.7,327946.0160111063,4689640.070262357,19,T
1664735179.6515806,462,68360,0,GPS1_Frame,42.34000283333333,-71.08861583333334,61.5,327946.05856511643,4689640.124771803,19,T
1664735180.6520212,463,68460,0,GPS1_Frame,42.340003499999995,-71.08861499999999,61.3,327946.1290338739,4689640.197113809,19,T
1664735181.65734,464,68560,0,GPS1_Frame,42.34000416666666,-71.08861483333334,61.1,327946.14458232163,4689640.2708048355,19,T
1664735182.6519928,465,68660,0,GPS1_Frame,42.340005000000005,-71.08861383333333,60.9,327946.22923574795,4689640.361316661,19,T
1664735183.6523027,466,68760,0,GPS1_Frame,42.34000566666667,-71.08861266666666,60.9,327946.32716465066,4689640.43298416,19,T
1664735184.6554954,467,68860,0,GPS1_Frame,42.340006499999994,-71.08861083333333,60.8,327946.4804684503,4689640.521809713,19,T
1664735185.653919,468,68960,0,GPS1_Frame,42.340007666666665,-71.08860983333334,60.7,327946.5660310498,4689640.649335682,19,T
1664735186.6504273,469,69060,0,GPS1_Frame,42.34000833333333,-71.08860933333334,60.7,327946.6090396467,4689640.722352202,19,T
1664735187.6549478,470,69160,0,GPS1_Frame,42.340009499999994,-71.08860916666666,60.5,327946.62595186953,4689640.851564443,19,T
1664735188.6519084,471,69260,0,GPS1_Frame,42.340010833333324,-71.08860849999999,60.3,327946.6845089057,4689640.99827199,19,T
1664735189.6523736,472,69360,0,GPS1_Frame,42.34001133333333,-71.08860833333333,60.3,327946.6996027564,4689641.05345595,19,T
1664735190.6549785,473,69460,0,GPS1_Frame,42.34001166666667,-71.08860849999999,60.6,327946.68678186624,4689641.090807346,19,T
1664735191.6537986,474,69560,0,GPS1_Frame,42.340011999999994,-71.08860899999999,60.9,327946.6465008275,4689641.128833247,19,T
1664735192.6519203,475,69660,0,GPS1_Frame,42.340011999999994,-71.0886095,61.3,327946.60531060246,4689641.129845009,19,T
1664735193.6568918,476,69760,0,GPS1_Frame,42.34001183333333,-71.08860883333334,61.7,327946.6597763096,4689641.109988923,19,T
1664735194.6554255,477,69860,0,GPS1_Frame,42.34001183333333,-71.08860883333334,62.1,327946.6597763096,4689641.109988923,19,T
1664735195.6539264,478,69960,0,GPS1_Frame,42.340012166666675,-71.08860883333334,62.2,327946.6606854941,4689641.147003067,19,T
1664735196.6523144,479,70060,0,GPS1_Frame,42.340012333333334,-71.08860866666667,62.4,327946.67487016047,4689641.165172882,19,T
1664735197.6545374,480,70160,0,GPS1_Frame,42.340012166666675,-71.08860816666667,62.9,327946.7156057911,4689641.145654052,19,T
1664735198.6525037,481,70260,0,GPS1_Frame,42.340012166666675,-71.08860800000001,63.2,327946.7293358654,4689641.145316796,19,T
1664735199.6549528,482,70360,0,GPS1_Frame,42.34001249999999,-71.08860716666666,63.2,327946.7988954224,4689641.180644667,19,T
1664735200.6550388,483,70460,0,GPS1_Frame,42.340013,-71.08860533333333,62.9,327946.951290015,4689641.232456088,19,T
1664735201.6551347,484,70560,0,GPS1_Frame,42.34001333333334,-71.08860366666666,62.6,327947.0894999422,4689641.266097697,19,T
1664735202.653863,485,70660,0,GPS1_Frame,42.340014000000004,-71.08860183333333,62.2,327947.24234912323,4689641.336416196,19,T
1664735203.6562793,486,70760,0,GPS1_Frame,42.34001433333333,-71.0886,61.9,327947.39428911835,4689641.369720557,19,T
1664735204.651235,487,70860,0,GPS1_Frame,42.34001466666667,-71.08859816666667,61.6,327947.5462291119,4689641.40302492,19,T
1664735205.6543453,488,70960,0,GPS1_Frame,42.34001466666667,-71.08859666666667,61.4,327947.66979977954,4689641.399989651,19,T
1664735206.652584,489,71060,0,GPS1_Frame,42.340014833333335,-71.08859516666666,61.1,327947.7938250364,4689641.415461455,19,T
